YEAR,COUNTYFIPS,STATEFIPS,STATE,ACS_PCT_UNEMPLOY,ACS_PCT_PUBL_TRANSIT
2020,37145,37,North Carolina,6.05,0.3
2020,37147,37,North Carolina,8.1,1.04
2020,37149,37,North Carolina,3.66,0.1
2020,37151,37,North Carolina,4.54,0.19
2020,37153,37,North Carolina,8.22,0.35
2020,37155,37,North Carolina,7.35,0.33
2020,37157,37,North Carolina,6.35,0.19
2020,37159,37,North Carolina,6.97,0.36
2020,37161,37,North Carolina,6.75,0.14
2020,37163,37,North Carolina,6.77,0.35
2020,37165,37,North Carolina,11.73,0.03
2020,37167,37,North Carolina,4.91,0.12
2020,37169,37,North Carolina,4.8,0.1
2020,37171,37,North Carolina,4.61,0.16
2020,37173,37,North Carolina,6.05,0.64
2020,37175,37,North Carolina,5.4,0.22
2020,37177,37,North Carolina,3.98,0.35
2020,37179,37,North Carolina,4.68,0.46
2020,37181,37,North Carolina,7.98,0.09
2020,37183,37,North Carolina,4.19,1.14
2020,37185,37,North Carolina,9.03,0.11
2020,37187,37,North Carolina,7.3,0.0
2020,37189,37,North Carolina,8.73,1.64
2020,37191,37,North Carolina,5.4,0.41
2020,37193,37,North Carolina,5.29,0.15
2020,37195,37,North Carolina,8.61,0.22
2020,37197,37,North Carolina,5.1,0.06
2020,37199,37,North Carolina,7.36,0.0
2020,38001,38,North Dakota,0.35,0.0
2020,38003,38,North Dakota,1.75,0.58
2020,38005,38,North Dakota,3.98,0.19
2020,38007,38,North Dakota,4.08,2.34
2020,38009,38,North Dakota,3.65,0.07
2020,38011,38,North Dakota,4.06,0.56
2020,38013,38,North Dakota,2.19,0.0
2020,38015,38,North Dakota,2.49,0.24
2020,38017,38,North Dakota,3.09,0.96
2020,38019,38,North Dakota,1.73,0.0
2020,38021,38,North Dakota,3.03,0.66
2020,38023,38,North Dakota,4.16,0.0
2020,38025,38,North Dakota,1.76,0.22
2020,38027,38,North Dakota,1.39,0.0
2020,38029,38,North Dakota,1.88,0.16
2020,38031,38,North Dakota,0.23,0.31
2020,38033,38,North Dakota,3.07,0.34
2020,38035,38,North Dakota,3.91,1.15
2020,38037,38,North Dakota,1.2,0.0
2020,38039,38,North Dakota,1.45,0.29
2020,38041,38,North Dakota,4.79,0.0
2020,38043,38,North Dakota,0.97,0.0
2020,38045,38,North Dakota,0.79,0.0
2020,38047,38,North Dakota,0.56,0.68
2020,38049,38,North Dakota,4.5,0.16
2020,38051,38,North Dakota,0.8,0.0
2020,38053,38,North Dakota,3.32,0.13
2020,38055,38,North Dakota,1.55,0.0
2020,38057,38,North Dakota,1.88,0.18
2020,38059,38,North Dakota,2.02,0.01
2020,38061,38,North Dakota,4.34,0.51
2020,38063,38,North Dakota,0.35,0.38
2020,38065,38,North Dakota,2.74,0.0
2020,38067,38,North Dakota,4.48,0.16
2020,38069,38,North Dakota,1.36,0.0
2020,38071,38,North Dakota,0.6,1.41
2020,38073,38,North Dakota,3.24,0.0
2020,38075,38,North Dakota,1.78,0.66
2020,38077,38,North Dakota,2.98,0.31
2020,38079,38,North Dakota,6.82,0.06
2020,38081,38,North Dakota,1.36,0.15
2020,38083,38,North Dakota,1.72,0.0
2020,38085,38,North Dakota,16.79,0.08
2020,38087,38,North Dakota,2.09,0.0
2020,38089,38,North Dakota,2.71,0.9
2020,38091,38,North Dakota,0.55,0.25
2020,38093,38,North Dakota,4.48,0.07
2020,38095,38,North Dakota,2.05,0.53
2020,38097,38,North Dakota,2.76,0.18
2020,38099,38,North Dakota,2.28,0.08
2020,38101,38,North Dakota,3.97,0.45
2020,38103,38,North Dakota,3.37,0.0
2020,38105,38,North Dakota,3.43,0.23
2020,39001,39,Ohio,6.6,1.01
2020,39003,39,Ohio,5.64,0.75
2020,39005,39,Ohio,3.78,0.29
2020,39007,39,Ohio,7.16,0.2
2020,39009,39,Ohio,5.84,1.09
2020,39011,39,Ohio,3.29,0.27
2020,39013,39,Ohio,5.61,0.48
2020,39015,39,Ohio,4.35,0.44
2020,39017,39,Ohio,4.93,0.52
2020,39019,39,Ohio,3.7,0.05
2020,39021,39,Ohio,5.81,0.0
2020,39023,39,Ohio,6.81,0.66
2020,39025,39,Ohio,4.23,0.3
2020,39027,39,Ohio,5.6,0.33
2020,39029,39,Ohio,5.97,0.26
2020,39031,39,Ohio,6.12,0.36
2020,39033,39,Ohio,5.47,0.27
2020,39035,39,Ohio,7.45,4.58
2020,39037,39,Ohio,2.73,0.1
2020,39039,39,Ohio,4.41,0.22
2020,39041,39,Ohio,2.54,0.25
2020,39043,39,Ohio,5.69,1.1
2020,39045,39,Ohio,3.89,0.27
2020,39047,39,Ohio,4.94,0.63
2020,39049,39,Ohio,4.85,2.31
2020,39051,39,Ohio,4.42,0.36
2020,39053,39,Ohio,4.49,0.18
2020,39055,39,Ohio,2.78,0.82
2020,39057,39,Ohio,5.1,0.38
2020,39059,39,Ohio,5.01,0.22
2020,39061,39,Ohio,5.38,3.46
2020,39063,39,Ohio,3.68,0.38
2020,39065,39,Ohio,5.07,0.0
2020,39067,39,Ohio,5.94,0.0
2020,39069,39,Ohio,4.51,0.28
2020,39071,39,Ohio,4.81,0.19
2020,39073,39,Ohio,3.81,0.81
2020,39075,39,Ohio,2.33,0.2
2020,39077,39,Ohio,4.66,0.26
2020,39079,39,Ohio,6.9,0.29
2020,39081,39,Ohio,5.61,0.54
2020,39083,39,Ohio,4.21,0.61
2020,39085,39,Ohio,4.79,0.88
2020,39087,39,Ohio,4.98,0.12
2020,39089,39,Ohio,3.73,0.26
2020,39091,39,Ohio,4.47,0.32
2020,39093,39,Ohio,4.89,0.66
2020,39095,39,Ohio,7.17,1.56
2020,39097,39,Ohio,3.84,0.35
2020,39099,39,Ohio,7.92,1.63
2020,39101,39,Ohio,6.07,0.94
2020,39103,39,Ohio,2.86,0.2
2020,39105,39,Ohio,8.33,0.36
2020,39107,39,Ohio,2.5,0.15
2020,39109,39,Ohio,4.17,0.27
2020,39111,39,Ohio,4.74,0.27
2020,39113,39,Ohio,6.26,2.4
2020,39115,39,Ohio,3.99,0.18
2020,39117,39,Ohio,2.66,0.62
2020,39119,39,Ohio,5.3,0.28
2020,39121,39,Ohio,4.77,0.75
2020,39123,39,Ohio,3.7,0.8
2020,39125,39,Ohio,4.5,0.0
2020,39127,39,Ohio,6.12,0.25
2020,39129,39,Ohio,4.44,0.13
2020,39131,39,Ohio,5.05,0.26
2020,39133,39,Ohio,5.8,0.38
2020,39135,39,Ohio,3.24,0.02
2020,39137,39,Ohio,3.16,0.37
2020,39139,39,Ohio,5.71,0.68
2020,39141,39,Ohio,6.03,0.72
2020,39143,39,Ohio,4.52,0.54
2020,39145,39,Ohio,6.94,0.05
2020,39147,39,Ohio,4.16,0.49
2020,39149,39,Ohio,5.21,0.04
2020,39151,39,Ohio,5.15,1.16
2020,39153,39,Ohio,5.82,1.37
2020,39155,39,Ohio,4.81,0.75
2020,39157,39,Ohio,5.52,0.09
2020,39159,39,Ohio,2.79,1.13
2020,39161,39,Ohio,5.09,0.18
2020,39163,39,Ohio,5.76,0.68
2020,39165,39,Ohio,3.42,0.41
2020,39167,39,Ohio,4.56,0.64
2020,39169,39,Ohio,3.34,0.23
2020,39171,39,Ohio,3.83,1.33
2020,39173,39,Ohio,4.88,0.13
2020,39175,39,Ohio,3.28,0.17
2020,40001,40,Oklahoma,5.32,0.23
2020,40003,40,Oklahoma,3.48,0.23
2020,40005,40,Oklahoma,4.29,0.11
2020,40007,40,Oklahoma,4.01,0.18
2020,40009,40,Oklahoma,4.37,1.13
2020,40011,40,Oklahoma,5.93,0.15
2020,40013,40,Oklahoma,5.65,0.12
2020,40015,40,Oklahoma,6.89,0.25
2020,40017,40,Oklahoma,4.16,0.2
2020,40019,40,Oklahoma,4.64,0.34
2020,40021,40,Oklahoma,7.68,0.13
2020,40023,40,Oklahoma,7.14,0.94
2020,40025,40,Oklahoma,0.41,0.0
2020,40027,40,Oklahoma,4.62,0.28
2020,40029,40,Oklahoma,6.08,0.1
2020,40031,40,Oklahoma,6.79,1.47
2020,40033,40,Oklahoma,4.56,0.0
2020,40035,40,Oklahoma,4.64,0.0
2020,40037,40,Oklahoma,4.09,0.15
2020,40039,40,Oklahoma,2.78,0.05
2020,40041,40,Oklahoma,6.02,0.11
2020,40043,40,Oklahoma,2.4,0.0
2020,40045,40,Oklahoma,6.11,0.0
2020,40047,40,Oklahoma,5.08,0.38
2020,40049,40,Oklahoma,3.18,0.03
2020,40051,40,Oklahoma,4.43,0.07
2020,40053,40,Oklahoma,3.52,0.0
2020,40055,40,Oklahoma,5.2,0.0
2020,40057,40,Oklahoma,6.86,0.0
2020,40059,40,Oklahoma,3.51,0.0
2020,40061,40,Oklahoma,7.96,0.0
2020,40063,40,Oklahoma,8.15,0.03
2020,40065,40,Oklahoma,3.89,0.02
2020,40067,40,Oklahoma,5.8,5.11
2020,40069,40,Oklahoma,6.46,0.46
2020,40071,40,Oklahoma,6.56,0.09
2020,40073,40,Oklahoma,3.75,0.04
2020,40075,40,Oklahoma,3.23,0.0
2020,40077,40,Oklahoma,9.95,0.08
2020,40079,40,Oklahoma,5.29,0.03
2020,40081,40,Oklahoma,4.0,0.0
2020,40083,40,Oklahoma,4.0,0.64
2020,40085,40,Oklahoma,5.82,0.05
2020,40087,40,Oklahoma,3.38,0.0
2020,40089,40,Oklahoma,5.42,0.23
2020,40091,40,Oklahoma,5.34,0.63
2020,40093,40,Oklahoma,2.81,0.0
2020,40095,40,Oklahoma,3.36,0.18
2020,40097,40,Oklahoma,5.45,0.23
2020,40099,40,Oklahoma,3.61,0.0
2020,40101,40,Oklahoma,6.41,0.54
2020,40103,40,Oklahoma,5.37,0.38
2020,40105,40,Oklahoma,6.16,0.05
2020,40107,40,Oklahoma,5.65,0.0
2020,40109,40,Oklahoma,4.69,0.56
2020,40111,40,Oklahoma,7.98,0.53
2020,40113,40,Oklahoma,6.05,0.15
2020,40115,40,Oklahoma,4.9,0.25
2020,40117,40,Oklahoma,3.93,0.21
2020,40119,40,Oklahoma,3.86,0.81
2020,40121,40,Oklahoma,6.63,0.1
2020,40123,40,Oklahoma,4.91,0.76
2020,40125,40,Oklahoma,6.32,0.07
2020,40127,40,Oklahoma,8.08,0.0
2020,40129,40,Oklahoma,5.68,0.14
2020,40131,40,Oklahoma,4.48,0.02
2020,40133,40,Oklahoma,8.58,0.27
2020,40135,40,Oklahoma,5.85,0.17
2020,40137,40,Oklahoma,6.49,0.07
2020,40139,40,Oklahoma,2.68,0.18
2020,40141,40,Oklahoma,5.96,0.97
2020,40143,40,Oklahoma,5.41,0.51
2020,40145,40,Oklahoma,5.34,0.24
2020,40147,40,Oklahoma,4.87,0.08
2020,40149,40,Oklahoma,5.77,0.0
2020,40151,40,Oklahoma,5.13,0.0
2020,40153,40,Oklahoma,4.2,0.0
2020,41001,41,Oregon,6.87,0.29
2020,41003,41,Oregon,6.09,2.37
2020,41005,41,Oregon,4.53,3.15
2020,41007,41,Oregon,4.35,1.1
2020,41009,41,Oregon,5.79,0.53
2020,41011,41,Oregon,7.0,0.3
2020,41013,41,Oregon,4.98,0.0
2020,41015,41,Oregon,8.66,0.18
2020,41017,41,Oregon,5.57,0.59
2020,41019,41,Oregon,5.95,0.29
2020,41021,41,Oregon,5.66,0.0
2020,41023,41,Oregon,9.12,0.0
2020,41025,41,Oregon,7.04,0.0
2020,41027,41,Oregon,5.03,0.64
2020,41029,41,Oregon,5.14,0.78
2020,41031,41,Oregon,9.49,0.99
2020,41033,41,Oregon,7.45,0.41
2020,41035,41,Oregon,7.45,0.5
2020,41037,41,Oregon,7.45,0.11
2020,41039,41,Oregon,7.11,3.14
2020,41041,41,Oregon,7.1,0.61
2020,41043,41,Oregon,6.81,0.14
2020,41045,41,Oregon,6.21,0.18
2020,41047,41,Oregon,5.34,1.74
2020,41049,41,Oregon,3.61,0.15
2020,41051,41,Oregon,5.23,11.7
2020,41053,41,Oregon,5.63,0.76
2020,41055,41,Oregon,1.85,0.0
2020,41057,41,Oregon,4.65,0.78
2020,41059,41,Oregon,6.92,0.52
2020,41061,41,Oregon,5.44,0.25
2020,41063,41,Oregon,5.0,0.0
2020,41065,41,Oregon,6.6,0.2
2020,41067,41,Oregon,4.44,6.05
2020,41069,41,Oregon,4.36,3.32
2020,41071,41,Oregon,3.33,0.5
2020,42001,42,Pennsylvania,3.85,0.4
2020,42003,42,Pennsylvania,4.86,9.71
2020,42005,42,Pennsylvania,5.49,0.34
2020,42007,42,Pennsylvania,5.06,2.14
2020,42009,42,Pennsylvania,4.46,0.55
2020,42011,42,Pennsylvania,5.58,1.54
2020,42013,42,Pennsylvania,4.68,1.26
2020,42015,42,Pennsylvania,4.74,0.19
2020,42017,42,Pennsylvania,4.17,3.24
2020,42019,42,Pennsylvania,4.58,0.59
2020,42021,42,Pennsylvania,5.18,1.0
2020,42023,42,Pennsylvania,10.24,0.44
2020,42025,42,Pennsylvania,5.12,0.34
2020,42027,42,Pennsylvania,4.06,5.49
2020,42029,42,Pennsylvania,4.11,2.71
2020,42031,42,Pennsylvania,5.97,0.54
2020,42033,42,Pennsylvania,7.39,0.28
2020,42035,42,Pennsylvania,5.77,0.25
2020,42037,42,Pennsylvania,4.46,0.38
2020,42039,42,Pennsylvania,5.83,0.4
2020,42041,42,Pennsylvania,3.46,0.63
2020,42043,42,Pennsylvania,4.36,2.05
2020,42045,42,Pennsylvania,6.19,9.8
2020,42047,42,Pennsylvania,6.01,0.31
2020,42049,42,Pennsylvania,5.41,1.56
2020,42051,42,Pennsylvania,7.31,1.19
2020,42053,42,Pennsylvania,5.36,0.24
2020,42055,42,Pennsylvania,3.92,0.28
2020,42057,42,Pennsylvania,5.25,0.0
2020,42059,42,Pennsylvania,4.92,0.1
2020,42061,42,Pennsylvania,5.38,0.23
2020,42063,42,Pennsylvania,7.21,0.53
2020,42065,42,Pennsylvania,4.53,0.74
2020,42067,42,Pennsylvania,2.83,0.24
2020,42069,42,Pennsylvania,4.24,1.02
2020,42071,42,Pennsylvania,3.62,1.12
2020,42073,42,Pennsylvania,6.37,0.8
2020,42075,42,Pennsylvania,4.9,0.63
2020,42077,42,Pennsylvania,6.21,1.91
2020,42079,42,Pennsylvania,6.05,0.92
2020,42081,42,Pennsylvania,5.08,1.12
2020,42083,42,Pennsylvania,6.49,0.47
2020,42085,42,Pennsylvania,5.81,0.19
2020,42087,42,Pennsylvania,3.5,0.13
2020,42089,42,Pennsylvania,6.23,3.69
2020,42091,42,Pennsylvania,4.48,5.27
2020,42093,42,Pennsylvania,1.7,0.15
2020,42095,42,Pennsylvania,4.58,1.76
2020,42097,42,Pennsylvania,4.23,0.26
2020,42099,42,Pennsylvania,3.38,0.22
2020,42101,42,Pennsylvania,8.79,25.0
2020,42103,42,Pennsylvania,7.83,2.08
2020,42105,42,Pennsylvania,6.77,0.03
2020,42107,42,Pennsylvania,5.2,0.48
2020,42109,42,Pennsylvania,2.46,0.15
2020,42111,42,Pennsylvania,4.84,0.1
2020,42113,42,Pennsylvania,5.04,0.2
2020,42115,42,Pennsylvania,6.13,0.18
2020,42117,42,Pennsylvania,5.21,0.58
2020,42119,42,Pennsylvania,2.86,0.1
2020,42121,42,Pennsylvania,6.57,0.36
2020,42123,42,Pennsylvania,4.38,0.73
2020,42125,42,Pennsylvania,5.4,1.36
2020,42127,42,Pennsylvania,5.11,0.76
2020,42129,42,Pennsylvania,4.67,1.27
2020,42131,42,Pennsylvania,4.92,0.4
2020,42133,42,Pennsylvania,4.63,0.82
2020,44001,44,Rhode Island,3.44,2.33
2020,44003,44,Rhode Island,4.27,1.25
2020,44005,44,Rhode Island,5.8,1.52
2020,44007,44,Rhode Island,5.9,2.97
2020,44009,44,Rhode Island,5.9,1.53
2020,45001,45,South Carolina,5.01,0.62
2020,45003,45,South Carolina,7.31,0.15
2020,45005,45,South Carolina,12.87,2.28
2020,45007,45,South Carolina,5.46,0.29
2020,45009,45,South Carolina,7.05,2.96
2020,45011,45,South Carolina,6.62,2.29
2020,45013,45,South Carolina,4.55,0.77
2020,45015,45,South Carolina,4.32,0.51
2020,45017,45,South Carolina,6.52,0.05
2020,45019,45,South Carolina,3.65,1.27
2020,45021,45,South Carolina,6.5,0.01
2020,45023,45,South Carolina,4.94,0.2
2020,45025,45,South Carolina,9.4,0.66
2020,45027,45,South Carolina,11.48,0.41
2020,45029,45,South Carolina,7.01,0.03
2020,45031,45,South Carolina,8.04,0.19
2020,45033,45,South Carolina,6.37,0.0
2020,45035,45,South Carolina,5.71,0.18
2020,45037,45,South Carolina,7.03,1.56
2020,45039,45,South Carolina,4.99,1.41
2020,45041,45,South Carolina,5.01,0.29
2020,45043,45,South Carolina,6.87,0.6
2020,45045,45,South Carolina,3.96,0.41
2020,45047,45,South Carolina,6.08,0.52
2020,45049,45,South Carolina,8.13,0.8
2020,45051,45,South Carolina,5.97,0.35
2020,45053,45,South Carolina,7.64,0.08
2020,45055,45,South Carolina,6.29,0.16
2020,45057,45,South Carolina,6.62,0.4
2020,45059,45,South Carolina,6.76,0.06
2020,45061,45,South Carolina,7.3,0.62
2020,45063,45,South Carolina,4.82,0.16
2020,45065,45,South Carolina,5.68,0.07
2020,45067,45,South Carolina,8.37,1.08
2020,45069,45,South Carolina,10.02,0.17
2020,45071,45,South Carolina,4.98,0.01
2020,45073,45,South Carolina,6.06,0.52
2020,45075,45,South Carolina,9.9,0.18
2020,45077,45,South Carolina,5.03,0.88
2020,45079,45,South Carolina,6.11,1.1
2020,45081,45,South Carolina,4.44,0.45
2020,45083,45,South Carolina,5.37,0.35
2020,45085,45,South Carolina,8.51,0.26
2020,45087,45,South Carolina,7.74,0.05
2020,45089,45,South Carolina,5.03,1.24
2020,45091,45,South Carolina,5.04,0.47
2020,46003,46,South Dakota,0.34,0.0
2020,46005,46,South Dakota,2.3,0.0
2020,46007,46,South Dakota,9.42,0.26
2020,46009,46,South Dakota,4.19,0.3
2020,46011,46,South Dakota,3.92,0.2
2020,46013,46,South Dakota,2.2,0.01
2020,46015,46,South Dakota,1.65,0.32
2020,46017,46,South Dakota,22.03,0.0
2020,46019,46,South Dakota,5.79,0.34
2020,46021,46,South Dakota,0.77,0.0
2020,46023,46,South Dakota,8.45,0.92
2020,46025,46,South Dakota,3.49,0.0
2020,46027,46,South Dakota,8.49,0.43
2020,46029,46,South Dakota,2.61,0.05
2020,46031,46,South Dakota,24.17,0.0
2020,46033,46,South Dakota,5.43,1.18
2020,46035,46,South Dakota,2.13,1.44
2020,46037,46,South Dakota,1.59,0.3
2020,46039,46,South Dakota,1.29,0.0
2020,46041,46,South Dakota,21.42,1.48
2020,46043,46,South Dakota,0.55,0.39
2020,46045,46,South Dakota,1.68,0.0
2020,46047,46,South Dakota,2.27,0.29
2020,46049,46,South Dakota,5.15,0.0
2020,46051,46,South Dakota,2.24,0.14
2020,46053,46,South Dakota,2.28,0.0
2020,46055,46,South Dakota,1.51,0.0
2020,46057,46,South Dakota,2.32,0.0
2020,46059,46,South Dakota,0.0,0.14
2020,46061,46,South Dakota,2.32,0.0
2020,46063,46,South Dakota,0.87,0.0
2020,46065,46,South Dakota,1.8,1.0
2020,46067,46,South Dakota,2.25,0.0
2020,46069,46,South Dakota,0.51,0.86
2020,46071,46,South Dakota,9.26,0.5
2020,46073,46,South Dakota,0.31,0.23
2020,46075,46,South Dakota,2.44,0.0
2020,46077,46,South Dakota,1.01,0.04
2020,46079,46,South Dakota,3.25,0.68
2020,46081,46,South Dakota,2.67,0.31
2020,46083,46,South Dakota,2.66,0.08
2020,46085,46,South Dakota,6.21,0.39
2020,46087,46,South Dakota,2.47,0.0
2020,46089,46,South Dakota,1.73,0.55
2020,46091,46,South Dakota,2.64,1.43
2020,46093,46,South Dakota,2.51,0.0
2020,46095,46,South Dakota,10.08,0.0
2020,46097,46,South Dakota,1.17,0.0
2020,46099,46,South Dakota,2.59,0.61
2020,46101,46,South Dakota,2.53,1.76
2020,46102,46,South Dakota,16.28,2.05
2020,46103,46,South Dakota,4.05,0.97
2020,46105,46,South Dakota,1.4,1.11
2020,46107,46,South Dakota,0.99,0.0
2020,46109,46,South Dakota,5.88,0.42
2020,46111,46,South Dakota,1.59,0.0
2020,46115,46,South Dakota,2.69,0.0
2020,46117,46,South Dakota,0.0,2.13
2020,46119,46,South Dakota,0.57,0.0
2020,46121,46,South Dakota,10.72,2.13
2020,46123,46,South Dakota,5.2,0.0
2020,46125,46,South Dakota,2.36,0.2
2020,46127,46,South Dakota,2.27,0.12
2020,46129,46,South Dakota,4.92,1.12
2020,46135,46,South Dakota,2.25,0.23
2020,46137,46,South Dakota,30.39,0.14
2020,47001,47,Tennessee,5.51,0.31
2020,47003,47,Tennessee,4.41,0.04
2020,47005,47,Tennessee,7.23,0.15
2020,47007,47,Tennessee,7.49,0.47
2020,47009,47,Tennessee,4.76,0.12
2020,47011,47,Tennessee,5.38,0.16
2020,47013,47,Tennessee,10.18,0.0
2020,47015,47,Tennessee,3.02,0.0
2020,47017,47,Tennessee,4.0,0.0
2020,47019,47,Tennessee,5.89,0.05
2020,47021,47,Tennessee,4.32,0.28
2020,47023,47,Tennessee,7.33,0.0
2020,47025,47,Tennessee,7.18,0.26
2020,47027,47,Tennessee,5.28,0.79
2020,47029,47,Tennessee,8.6,0.01
2020,47031,47,Tennessee,4.37,0.01
2020,47033,47,Tennessee,4.23,0.0
2020,47035,47,Tennessee,6.24,0.0
2020,47037,47,Tennessee,4.7,2.08
2020,47039,47,Tennessee,7.97,0.15
2020,47041,47,Tennessee,4.92,0.01
2020,47043,47,Tennessee,3.48,0.1
2020,47045,47,Tennessee,6.21,0.0
2020,47047,47,Tennessee,6.37,0.04
2020,47049,47,Tennessee,6.31,0.5
2020,47051,47,Tennessee,4.03,0.1
2020,47053,47,Tennessee,5.77,0.04
2020,47055,47,Tennessee,5.44,0.0
2020,47057,47,Tennessee,5.18,0.3
2020,47059,47,Tennessee,4.95,0.05
2020,47061,47,Tennessee,8.04,0.16
2020,47063,47,Tennessee,7.7,0.24
2020,47065,47,Tennessee,4.56,1.06
2020,47067,47,Tennessee,12.01,0.0
2020,47069,47,Tennessee,13.13,1.87
2020,47071,47,Tennessee,4.57,0.19
2020,47073,47,Tennessee,7.61,0.29
2020,47075,47,Tennessee,5.82,0.0
2020,47077,47,Tennessee,7.72,0.13
2020,47079,47,Tennessee,4.68,0.18
2020,47081,47,Tennessee,3.28,0.0
2020,47083,47,Tennessee,5.84,0.65
2020,47085,47,Tennessee,9.07,0.0
2020,47087,47,Tennessee,7.59,0.11
2020,47089,47,Tennessee,6.16,0.42
2020,47091,47,Tennessee,3.05,0.99
2020,47093,47,Tennessee,4.23,0.75
2020,47095,47,Tennessee,12.44,0.0
2020,47097,47,Tennessee,7.01,0.49
2020,47099,47,Tennessee,8.21,0.11
2020,47101,47,Tennessee,4.47,0.0
2020,47103,47,Tennessee,3.83,0.37
2020,47105,47,Tennessee,3.6,0.0
2020,47107,47,Tennessee,6.17,0.23
2020,47109,47,Tennessee,6.94,0.1
2020,47111,47,Tennessee,4.36,0.0
2020,47113,47,Tennessee,6.69,0.47
2020,47115,47,Tennessee,5.15,0.09
2020,47117,47,Tennessee,6.36,0.06
2020,47119,47,Tennessee,3.81,0.08
2020,47121,47,Tennessee,8.91,0.37
2020,47123,47,Tennessee,6.92,0.24
2020,47125,47,Tennessee,5.97,0.72
2020,47127,47,Tennessee,3.89,0.0
2020,47129,47,Tennessee,7.71,0.28
2020,47131,47,Tennessee,6.15,0.0
2020,47133,47,Tennessee,3.56,0.07
2020,47135,47,Tennessee,8.8,2.24
2020,47137,47,Tennessee,4.79,0.0
2020,47139,47,Tennessee,6.27,0.0
2020,47141,47,Tennessee,5.86,0.0
2020,47143,47,Tennessee,8.78,0.15
2020,47145,47,Tennessee,6.02,0.0
2020,47147,47,Tennessee,4.67,0.32
2020,47149,47,Tennessee,4.22,0.23
2020,47151,47,Tennessee,8.19,0.11
2020,47153,47,Tennessee,4.69,0.0
2020,47155,47,Tennessee,4.79,0.63
2020,47157,47,Tennessee,7.36,0.95
2020,47159,47,Tennessee,3.69,0.25
2020,47161,47,Tennessee,6.05,0.65
2020,47163,47,Tennessee,6.5,0.11
2020,47165,47,Tennessee,3.4,0.19
2020,47167,47,Tennessee,5.27,0.02
2020,47169,47,Tennessee,4.62,0.0
2020,47171,47,Tennessee,6.1,0.49
2020,47173,47,Tennessee,6.68,0.11
2020,47175,47,Tennessee,5.01,0.35
2020,47177,47,Tennessee,3.81,0.05
2020,47179,47,Tennessee,4.8,0.56
2020,47181,47,Tennessee,6.02,0.0
2020,47183,47,Tennessee,4.68,0.16
2020,47185,47,Tennessee,4.88,0.0
2020,47187,47,Tennessee,2.46,0.31
2020,47189,47,Tennessee,3.51,0.72
2020,48001,48,Texas,3.4,0.48
2020,48003,48,Texas,3.92,0.05
2020,48005,48,Texas,6.7,0.33
2020,48007,48,Texas,9.32,0.46
2020,48009,48,Texas,3.68,0.38
2020,48011,48,Texas,0.54,0.0
2020,48013,48,Texas,7.21,0.0
2020,48015,48,Texas,5.58,0.02
2020,48017,48,Texas,3.03,0.0
2020,48019,48,Texas,7.11,0.0
2020,48021,48,Texas,5.12,0.32
2020,48023,48,Texas,1.8,0.0
2020,48025,48,Texas,8.34,0.0
2020,48027,48,Texas,7.46,0.56
2020,48029,48,Texas,5.74,2.3
2020,48031,48,Texas,4.92,0.0
2020,48033,48,Texas,5.46,0.0
2020,48035,48,Texas,4.26,0.04
2020,48037,48,Texas,4.81,0.34
2020,48039,48,Texas,4.76,0.38
2020,48041,48,Texas,4.37,1.62
2020,48043,48,Texas,4.19,0.0
2020,48045,48,Texas,3.13,0.0
2020,48047,48,Texas,1.14,0.0
2020,48049,48,Texas,4.34,0.3
2020,48051,48,Texas,3.94,0.41
2020,48053,48,Texas,3.21,0.32
2020,48055,48,Texas,2.52,0.0
2020,48057,48,Texas,4.3,0.25
2020,48059,48,Texas,4.23,0.0
2020,48061,48,Texas,5.63,0.62
2020,48063,48,Texas,6.45,0.0
2020,48065,48,Texas,1.59,0.0
2020,48067,48,Texas,8.15,0.0
2020,48069,48,Texas,1.5,1.07
2020,48071,48,Texas,7.06,0.17
2020,48073,48,Texas,6.49,0.23
2020,48075,48,Texas,7.8,0.0
2020,48077,48,Texas,2.76,0.0
2020,48079,48,Texas,9.35,0.0
2020,48081,48,Texas,2.29,0.0
2020,48083,48,Texas,5.79,0.27
2020,48085,48,Texas,4.0,1.07
2020,48087,48,Texas,5.84,0.0
2020,48089,48,Texas,3.88,0.0
2020,48091,48,Texas,4.03,0.25
2020,48093,48,Texas,6.14,0.0
2020,48095,48,Texas,1.36,0.0
2020,48097,48,Texas,4.04,0.14
2020,48099,48,Texas,6.66,0.15
2020,48101,48,Texas,8.08,0.32
2020,48103,48,Texas,2.89,1.26
2020,48105,48,Texas,0.0,0.0
2020,48107,48,Texas,5.26,0.73
2020,48109,48,Texas,9.27,0.0
2020,48111,48,Texas,3.05,0.0
2020,48113,48,Texas,5.02,2.48
2020,48115,48,Texas,7.28,0.0
2020,48117,48,Texas,3.29,1.44
2020,48119,48,Texas,4.56,0.58
2020,48121,48,Texas,3.86,0.8
2020,48123,48,Texas,6.75,0.1
2020,48125,48,Texas,6.33,0.38
2020,48127,48,Texas,7.95,0.34
2020,48129,48,Texas,1.62,0.0
2020,48131,48,Texas,8.83,0.07
2020,48133,48,Texas,4.77,0.28
2020,48135,48,Texas,6.58,0.31
2020,48137,48,Texas,0.0,0.0
2020,48139,48,Texas,3.49,0.2
2020,48141,48,Texas,6.21,1.36
2020,48143,48,Texas,4.96,0.06
2020,48145,48,Texas,8.11,0.4
2020,48147,48,Texas,4.66,0.02
2020,48149,48,Texas,4.09,0.0
